track_id,name,composer,album_id,media_type_id,genre_id,milliseconds,bytes,unit_price
1932,Saudade Dos Aviões Da Panair (Conversando No Bar),"Milton Nascimento, Fernando Brant",159,1,7,268721,8805088,0.99
1933,Gran Circo,"Milton Nascimento, Márcio Borges",159,1,7,251297,8237026,0.99
1934,Ponta de Areia,"Milton Nascimento, Fernando Brant",159,1,7,272796,8874285,0.99
1935,Trastevere,"Milton Nascimento, Ronaldo Bastos",159,1,7,265665,8708399,0.99
1936,Idolatrada,"Milton Nascimento, Fernando Brant",159,1,7,286249,9426153,0.99
1937,Leila (Venha Ser Feliz),Milton Nascimento,159,1,7,209737,6898507,0.99
1938,Paula E Bebeto,"Milton Nascimento, Caetano Veloso",159,1,7,135732,4583956,0.99
1939,Simples,Nelson Angelo,159,1,7,133093,4326333,0.99
1940,Norwegian Wood,"John Lennon, Paul McCartney",159,1,7,413910,13520382,0.99
1942,Ace Of Spades,Clarke/Kilmister/Taylor,160,1,3,169926,5523552,0.99
1943,Love Me Like A Reptile,Clarke/Kilmister/Taylor,160,1,3,203546,6616389,0.99
1944,Shoot You In The Back,Clarke/Kilmister/Taylor,160,1,3,160026,5175327,0.99
1945,Live To Win,Clarke/Kilmister/Taylor,160,1,3,217626,7102182,0.99
1946,Fast And Loose,Clarke/Kilmister/Taylor,160,1,3,203337,6643350,0.99
1947,(We Are) The Road Crew,Clarke/Kilmister/Taylor,160,1,3,192600,6283035,0.99
1948,Fire Fire,Clarke/Kilmister/Taylor,160,1,3,164675,5416114,0.99
1949,Jailbait,Clarke/Kilmister/Taylor,160,1,3,213916,6983609,0.99
1950,Dance,Clarke/Kilmister/Taylor,160,1,3,158432,5155099,0.99
1951,Bite The Bullet,Clarke/Kilmister/Taylor,160,1,3,98115,3195536,0.99
1952,The Chase Is Better Than The Catch,Clarke/Kilmister/Taylor,160,1,3,258403,8393310,0.99
1953,The Hammer,Clarke/Kilmister/Taylor,160,1,3,168071,5543267,0.99
1954,Dirty Love,Clarke/Kilmister/Taylor,160,1,3,176457,5805241,0.99
1955,Please Don't Touch,Heath/Robinson,160,1,3,169926,5557002,0.99
1956,Emergency,Dufort/Johnson/McAuliffe/Williams,160,1,3,180427,5828728,0.99
1969,Bitter Pill,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,162,1,3,266814,8666786,0.99
1970,Enslaved,Mick Mars/Nikki Sixx/Tommy Lee,162,1,3,269844,8789966,0.99
1971,"Girls, Girls, Girls",Mick Mars/Nikki Sixx/Tommy Lee,162,1,3,270288,8874814,0.99
1972,Kickstart My Heart,Nikki Sixx,162,1,3,283559,9237736,0.99
1973,Wild Side,Nikki Sixx/Tommy Lee/Vince Neil,162,1,3,276767,9116997,0.99
1974,Glitter,Bryan Adams/Nikki Sixx/Scott Humphrey,162,1,3,340114,11184094,0.99
1975,Dr. Feelgood,Mick Mars/Nikki Sixx,162,1,3,282618,9281875,0.99
1976,Same Ol' Situation,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,162,1,3,254511,8283958,0.99
1977,Home Sweet Home,Nikki Sixx/Tommy Lee/Vince Neil,162,1,3,236904,7697538,0.99
1978,Afraid,Nikki Sixx,162,1,3,248006,8077464,0.99
1979,Don't Go Away Mad (Just Go Away),Mick Mars/Nikki Sixx,162,1,3,279980,9188156,0.99
1980,Without You,Mick Mars/Nikki Sixx,162,1,3,268956,8738371,0.99
1981,Smokin' in The Boys Room,Cub Coda/Michael Lutz,162,1,3,206837,6735408,0.99
1982,Primal Scream,Mick Mars/Nikki Sixx/Tommy Lee/Vince Neil,162,1,3,286197,9421164,0.99
1983,Too Fast For Love,Nikki Sixx,162,1,3,200829,6580542,0.99
1984,Looks That Kill,Nikki Sixx,162,1,3,240979,7831122,0.99
1985,Shout At The Devil,Nikki Sixx,162,1,3,221962,7281974,0.99
1986,Intro,Kurt Cobain,163,1,1,52218,1688527,0.99
1987,School,Kurt Cobain,163,1,1,160235,5234885,0.99
1988,Drain You,Kurt Cobain,163,1,1,215196,7013175,0.99
1989,Aneurysm,Nirvana,163,1,1,271516,8862545,0.99
1990,Smells Like Teen Spirit,Nirvana,163,1,1,287190,9425215,0.99
1991,Been A Son,Kurt Cobain,163,1,1,127555,4170369,0.99
1992,Lithium,Kurt Cobain,163,1,1,250017,8148800,0.99
1993,Sliver,Kurt Cobain,163,1,1,116218,3784567,0.99
1994,Spank Thru,Kurt Cobain,163,1,1,190354,6186487,0.99
1995,Scentless Apprentice,Nirvana,163,1,1,211200,6898177,0.99
1996,Heart-Shaped Box,Kurt Cobain,163,1,1,281887,9210982,0.99
1997,Milk It,Kurt Cobain,163,1,1,225724,7406945,0.99
1998,Negative Creep,Kurt Cobain,163,1,1,163761,5354854,0.99
1999,Polly,Kurt Cobain,163,1,1,149995,4885331,0.99
2000,Breed,Kurt Cobain,163,1,1,208378,6759080,0.99
2001,Tourette's,Kurt Cobain,163,1,1,115591,3753246,0.99
2002,Blew,Kurt Cobain,163,1,1,216346,7096936,0.99
2003,Smells Like Teen Spirit,Kurt Cobain,164,1,1,301296,9823847,0.99
2004,In Bloom,Kurt Cobain,164,1,1,254928,8327077,0.99
2005,Come As You Are,Kurt Cobain,164,1,1,219219,7123357,0.99
2006,Breed,Kurt Cobain,164,1,1,183928,5984812,0.99
2007,Lithium,Kurt Cobain,164,1,1,256992,8404745,0.99
2008,Polly,Kurt Cobain,164,1,1,177031,5788407,0.99
2009,Territorial Pissings,Kurt Cobain,164,1,1,143281,4613880,0.99
2010,Drain You,Kurt Cobain,164,1,1,223973,7273440,0.99
2011,Lounge Act,Kurt Cobain,164,1,1,156786,5093635,0.99
2012,Stay Away,Kurt Cobain,164,1,1,212636,6956404,0.99
2013,On A Plain,Kurt Cobain,164,1,1,196440,6390635,0.99
2014,Something In The Way,Kurt Cobain,164,1,1,230556,7472168,0.99
2015,Time,,165,1,1,96888,3124455,0.99
2017,Sangue Latino,,165,1,1,223033,7354184,0.99
2018,Folhas Secas,,165,1,1,161253,5284522,0.99
2019,Poeira,,165,1,1,267075,8784141,0.99
2021,Quem Mata A Mulher Mata O Melhor,,165,1,1,262791,8640121,0.99
2027,Menino De Rua,,165,1,1,329795,10784595,0.99
2029,Elza,,165,1,1,199105,6517629,0.99
2030,Requebra,,166,1,7,240744,8010811,0.99
2032,Olodum - Alegria Geral,,166,1,7,233404,7754245,0.99
2035,Todo Amor (Asas Da Liberdade),,166,1,7,245133,8121434,0.99
2038,Cartao Postal,,166,1,7,211565,7082301,0.99
2039,Jeito Faceiro,,166,1,7,217286,7233608,0.99
2040,Revolta Olodum,,166,1,7,230191,7557065,0.99
2042,Protesto Do Olodum (Ao Vivo),,166,1,7,206001,6766104,0.99
2043,Olodum - Smile (Instrumental),,166,1,7,235833,7871409,0.99
2044,Vulcão Dub - Fui Eu,Bi Ribeira/Herbert Vianna/João Barone,167,1,7,287059,9495202,0.99
2045,O Trem Da Juventude,Herbert Vianna,167,1,7,225880,7507655,0.99
2046,Manguetown,Chico Science/Dengue/Lúcio Maia,167,1,7,162925,5382018,0.99
2047,"Um Amor, Um Lugar",Herbert Vianna,167,1,7,184555,6090334,0.99
2048,Bora-Bora,Herbert Vianna,167,1,7,182987,6036046,0.99
2049,Vai Valer,Herbert Vianna,167,1,7,206524,6899778,0.99
2050,I Feel Good (I Got You) - Sossego,James Brown/Tim Maia,167,1,7,244976,8091302,0.99
2051,Uns Dias,Herbert Vianna,167,1,7,240796,7931552,0.99
2052,Sincero Breu,C. A./C.A./Celso Alvim/Herbert Vianna/Mário Moura/Pedro Luís/Sidon Silva,167,1,7,208013,6921669,0.99
2053,Meu Erro,Herbert Vianna,167,1,7,188577,6192791,0.99
2054,Selvagem,Bi Ribeiro/Herbert Vianna/João Barone,167,1,7,148558,4942831,0.99
2056,Tendo A Lua,Herbert Vianna/Tet Tillett,167,1,7,198922,6568180,0.99
2058,Navegar Impreciso,Herbert Vianna,167,1,7,262870,8761283,0.99
2059,Feira Moderna,Beto Guedes/Fernando Brant/L Borges,167,1,7,182517,6001793,0.99
2060,Tequila - Lourinha Bombril (Parate Y Mira),Bahiano/Chuck Rio/Diego Blanco/Herbert Vianna,167,1,7,255738,8514961,0.99
2062,Life During Wartime,Chris Frantz/David Byrne/Jerry Harrison/Tina Weymouth,167,1,7,259186,8543439,0.99
2063,Nebulosa Do Amor,Herbert Vianna,167,1,7,203415,6732496,0.99
2065,Trac Trac,Fito Paez/Herbert Vianna,168,1,7,231653,7638256,0.99
2066,Tendo A Lua,,168,1,7,219585,7342776,0.99
2067,Mensagen De Amor (2000),Herbert Vianna,168,1,7,183588,6061324,0.99
2068,Lourinha Bombril,Bahiano/Diego Blanco/Herbert Vianna,168,1,7,159895,5301882,0.99
2069,La Bella Luna,Herbert Vianna,168,1,7,192653,6428598,0.99
2070,Busca Vida,Herbert Vianna,168,1,7,176431,5798663,0.99
2071,Uma Brasileira,Carlinhos Brown/Herbert Vianna,168,1,7,217573,7280574,0.99
2072,Luis Inacio (300 Picaretas),Herbert Vianna,168,1,7,198191,6576790,0.99
2073,Saber Amar,Herbert Vianna,168,1,7,202788,6723733,0.99
2074,Ela Disse Adeus,Herbert Vianna,168,1,7,226298,7608999,0.99
2075,O Amor Nao Sabe Esperar,Herbert Vianna,168,1,7,241084,8042534,0.99
2076,Aonde Quer Que Eu Va,,168,1,7,258089,8470121,0.99
2079,Cinema Mudo,,169,1,7,227918,7612168,0.99
2080,Alagados,,169,1,7,302393,10255463,0.99
2081,Lanterna Dos Afogados,,169,1,7,190197,6264318,0.99
2083,Vital E Sua Moto,,169,1,7,210207,6902878,0.99
2084,O Beco,,169,1,7,189178,6293184,0.99
2085,Meu Erro,,169,1,7,208431,6893533,0.99
2086,Perplexo,,169,1,7,161175,5355013,0.99
2087,Me Liga,,169,1,7,229590,7565912,0.99
2088,Quase Um Segundo,,169,1,7,275644,8971355,0.99
2089,Selvagem,,169,1,7,245890,8141084,0.99
2090,Romance Ideal,,169,1,7,250070,8260477,0.99
2092,SKA,,169,1,7,148871,4943540,0.99
2093,Bark at the Moon,O. Osbourne,170,2,1,257252,4601224,0.99
2094,I Don't Know,"B. Daisley, O. Osbourne & R. Rhoads",171,2,1,312980,5525339,0.99
2095,Crazy Train,"B. Daisley, O. Osbourne & R. Rhoads",171,2,1,295960,5255083,0.99
2096,Flying High Again,"L. Kerslake, O. Osbourne, R. Daisley & R. Rhoads",172,2,1,290851,5179599,0.99
2097,"Mama, I'm Coming Home","L. Kilmister, O. Osbourne & Z. Wylde",173,2,1,251586,4302390,0.99
2098,No More Tears,"J. Purdell, M. Inez, O. Osbourne, R. Castillo & Z. Wylde",173,2,1,444358,7362964,0.99
2099,I Don't Know,"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,283088,9207869,0.99
2100,Crazy Train,"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,322716,10517408,0.99
2101,Believer,"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,308897,10003794,0.99
2102,Mr. Crowley,"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,344241,11184130,0.99
2103,Flying High Again,"O. Osbourne, R. Daisley, R. Rhoads, L. Kerslake",174,1,3,261224,8481822,0.99
2104,Relvelation (Mother Earth),"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,349440,11367866,0.99
2105,Steal Away (The Night),"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,485720,15945806,0.99
2106,Suicide Solution (With Guitar Solo),"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,467069,15119938,0.99
2107,Iron Man,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",174,1,3,172120,5609799,0.99
2108,Children Of The Grave,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",174,1,3,357067,11626740,0.99
2109,Paranoid,"A. F. Iommi, W. Ward, T. Butler, J. Osbourne",174,1,3,176352,5729813,0.99
2110,Goodbye To Romance,"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,334393,10841337,0.99
2111,No Bone Movies,"O. Osbourne, R. Daisley, R. Rhoads",174,1,3,249208,8095199,0.99
2112,Dee,R. Rhoads,174,1,3,261302,8555963,0.99
2113,Shining In The Light,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,240796,7951688,0.99
2114,When The World Was Young,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,373394,12198930,0.99
2115,Upon A Golden Horse,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,232359,7594829,0.99
2116,Blue Train,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,405028,13170391,0.99
2117,Please Read The Letter,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,262112,8603372,0.99
2118,Most High,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,336535,10999203,0.99
2119,Heart In Your Hand,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,230896,7598019,0.99
2120,Walking Into Clarksdale,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,318511,10396315,0.99
2121,Burning Up,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,321619,10525136,0.99
2122,When I Was A Child,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,345626,11249456,0.99
2123,House Of Love,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,335699,10990880,0.99
2124,Sons Of Freedom,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",175,1,1,246465,8087944,0.99
2125,United Colours,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,330266,10939131,0.99
2126,Slug,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,281469,9295950,0.99
2127,Your Blue Room,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,328228,10867860,0.99
2128,Always Forever Now,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,383764,12727928,0.99
2129,A Different Kind Of Blue,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,120816,3884133,0.99
2130,Beach Sequence,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,212297,6928259,0.99
2131,Miss Sarajevo,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,340767,11064884,0.99
2132,Ito Okashi,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,205087,6572813,0.99
2133,One Minute Warning,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,279693,9335453,0.99
2134,Corpse (These Chains Are Way Too Long),"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,214909,6920451,0.99
2135,Elvis Ate America,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,180166,5851053,0.99
2136,Plot 180,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,221596,7253729,0.99
2137,Theme From The Swan,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,203911,6638076,0.99
2138,Theme From Let's Go Native,"Brian Eno, Bono, Adam Clayton, The Edge & Larry Mullen Jnr.",176,1,10,186723,6179777,0.99
2139,Wrathchild,Steve Harris,177,1,1,170396,5499390,0.99
2140,Killers,Paul Di'Anno/Steve Harris,177,1,1,309995,10009697,0.99
2141,Prowler,Steve Harris,177,1,1,240274,7782963,0.99
2142,Murders In The Rue Morgue,Steve Harris,177,1,1,258638,8360999,0.99
2143,Women In Uniform,Greg Macainsh,177,1,1,189936,6139651,0.99
2144,Remember Tomorrow,Paul Di'Anno/Steve Harris,177,1,1,326426,10577976,0.99
2145,Sanctuary,David Murray/Paul Di'Anno/Steve Harris,177,1,1,198844,6423543,0.99
2146,Running Free,Paul Di'Anno/Steve Harris,177,1,1,199706,6483496,0.99
2147,Phantom Of The Opera,Steve Harris,177,1,1,418168,13585530,0.99
2148,Iron Maiden,Steve Harris,177,1,1,235232,7600077,0.99
2149,Corduroy,Pearl Jam & Eddie Vedder,178,1,1,305293,9991106,0.99
2150,Given To Fly,Eddie Vedder & Mike McCready,178,1,1,233613,7678347,0.99
2151,"Hail, Hail",Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,178,1,1,223764,7364206,0.99
2152,Daughter,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,178,1,1,407484,13420697,0.99
2153,Elderly Woman Behind The Counter In A Small Town,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,178,1,1,229328,7509304,0.99
2154,Untitled,Pearl Jam,178,1,1,122801,3957141,0.99
2155,MFC,Eddie Vedder,178,1,1,148192,4817665,0.99
2156,Go,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,178,1,1,161541,5290810,0.99
2157,Red Mosquito,Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder,178,1,1,242991,7944923,0.99
2158,Even Flow,Stone Gossard & Eddie Vedder,178,1,1,317100,10394239,0.99
2159,Off He Goes,Eddie Vedder,178,1,1,343222,11245109,0.99
2160,Nothingman,Jeff Ament & Eddie Vedder,178,1,1,278595,9107017,0.99
2161,Do The Evolution,Eddie Vedder & Stone Gossard,178,1,1,225462,7377286,0.99
2162,Better Man,Eddie Vedder,178,1,1,246204,8019563,0.99
2163,Black,Stone Gossard & Eddie Vedder,178,1,1,415712,13580009,0.99
2164,F*Ckin' Up,Neil Young,178,1,1,377652,12360893,0.99
2165,Life Wasted,Stone Gossard,179,1,4,234344,7610169,0.99
2166,World Wide Suicide,Eddie Vedder,179,1,4,209188,6885908,0.99
2167,Comatose,Mike McCready & Stone Gossard,179,1,4,139990,4574516,0.99
2168,Severed Hand,Eddie Vedder,179,1,4,270341,8817438,0.99
2169,Marker In The Sand,Mike McCready,179,1,4,263235,8656578,0.99
2170,Parachutes,Stone Gossard,179,1,4,216555,7074973,0.99
2171,Unemployable,Matt Cameron & Mike McCready,179,1,4,184398,6066542,0.99
2172,Big Wave,Jeff Ament,179,1,4,178573,5858788,0.99
2173,Gone,Eddie Vedder,179,1,4,249547,8158204,0.99
2174,Wasted Reprise,Stone Gossard,179,1,4,53733,1731020,0.99
2175,Army Reserve,Jeff Ament,179,1,4,225567,7393771,0.99
2176,Come Back,Eddie Vedder & Mike McCready,179,1,4,329743,10768701,0.99
2177,Inside Job,Eddie Vedder & Mike McCready,179,1,4,428643,14006924,0.99
2178,Can't Keep,Eddie Vedder,180,1,1,219428,7215713,0.99
2179,Save You,Eddie Vedder/Jeff Ament/Matt Cameron/Mike McCready/Stone Gossard,180,1,1,230112,7609110,0.99
2180,Love Boat Captain,Eddie Vedder,180,1,1,276453,9016789,0.99
2181,Cropduster,Matt Cameron,180,1,1,231888,7588928,0.99
2182,Ghost,Jeff Ament,180,1,1,195108,6383772,0.99
2183,I Am Mine,Eddie Vedder,180,1,1,215719,7086901,0.99
2184,Thumbing My Way,Eddie Vedder,180,1,1,250226,8201437,0.99
2185,You Are,Matt Cameron,180,1,1,270863,8938409,0.99
2186,Get Right,Matt Cameron,180,1,1,158589,5223345,0.99
2187,Green Disease,Eddie Vedder,180,1,1,161253,5375818,0.99
2188,Help Help,Jeff Ament,180,1,1,215092,7033002,0.99
2189,Bushleager,Stone Gossard,180,1,1,237479,7849757,0.99
2190,1/2 Full,Jeff Ament,180,1,1,251010,8197219,0.99
2191,Arc,Pearl Jam,180,1,1,65593,2099421,0.99
2192,All or None,Stone Gossard,180,1,1,277655,9104728,0.99
2193,Once,Stone Gossard,181,1,1,231758,7561555,0.99
2194,Evenflow,Stone Gossard,181,1,1,293720,9622017,0.99
2195,Alive,Stone Gossard,181,1,1,341080,11176623,0.99
2196,Why Go,Jeff Ament,181,1,1,200254,6539287,0.99
2197,Black,Dave Krusen/Stone Gossard,181,1,1,343823,11213314,0.99
2198,Jeremy,Jeff Ament,181,1,1,318981,10447222,0.99
2199,Oceans,Jeff Ament/Stone Gossard,181,1,1,162194,5282368,0.99
2200,Porch,Eddie Vedder,181,1,1,210520,6877475,0.99
2201,Garden,Jeff Ament/Stone Gossard,181,1,1,299154,9740738,0.99
2202,Deep,Jeff Ament/Stone Gossard,181,1,1,258324,8432497,0.99
2203,Release,Jeff Ament/Mike McCready/Stone Gossard,181,1,1,546063,17802673,0.99
2204,Go,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,193123,6351920,0.99
2205,Animal,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,169325,5503459,0.99
2206,Daughter,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,235598,7824586,0.99
2207,Glorified G,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,206968,6772116,0.99
2208,Dissident,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,215510,7034500,0.99
2209,W.M.A.,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,359262,12037261,0.99
2210,Blood,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,170631,5551478,0.99
2211,Rearviewmirror,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,284186,9321053,0.99
2212,Rats,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,255425,8341934,0.99
2213,Elderly Woman Behind The Counter In A Small Town,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,196336,6499398,0.99
2214,Leash,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,189257,6191560,0.99
2215,Indifference,Dave Abbruzzese/Eddie Vedder/Jeff Ament/Mike McCready/Stone Gossard,182,1,1,302053,9756133,0.99
2216,Johnny B. Goode,,141,1,8,243200,8092024,0.99
2217,Don't Look Back,,141,1,8,221100,7344023,0.99
2218,Jah Seh No,,141,1,8,276871,9134476,0.99
2219,I'm The Toughest,,141,1,8,230191,7657594,0.99
2220,Nothing But Love,,141,1,8,221570,7335228,0.99
2221,Buk-In-Hamm Palace,,141,1,8,265665,8964369,0.99
2222,Bush Doctor,,141,1,8,239751,7942299,0.99
2223,Wanted Dread And Alive,,141,1,8,260310,8670933,0.99
2224,Mystic Man,,141,1,8,353671,11812170,0.99
2225,Coming In Hot,,141,1,8,213054,7109414,0.99
2226,Pick Myself Up,,141,1,8,234684,7788255,0.99
2227,Crystal Ball,,141,1,8,309733,10319296,0.99
2228,Equal Rights Downpresser Man,,141,1,8,366733,12086524,0.99
2229,Speak To Me/Breathe,"Mason/Waters, Gilmour, Wright",183,1,1,234213,7631305,0.99
2230,On The Run,"Gilmour, Waters",183,1,1,214595,7206300,0.99
2231,Time,"Mason, Waters, Wright, Gilmour",183,1,1,425195,13955426,0.99
2232,The Great Gig In The Sky,"Wright, Waters",183,1,1,284055,9147563,0.99
2233,Money,Waters,183,1,1,391888,12930070,0.99
2234,Us And Them,"Waters, Wright",183,1,1,461035,15000299,0.99
2235,Any Colour You Like,"Gilmour, Mason, Wright, Waters",183,1,1,205740,6707989,0.99
2236,Brain Damage,Waters,183,1,1,230556,7497655,0.99
2237,Eclipse,Waters,183,1,1,125361,4065299,0.99
2238,ZeroVinteUm,,184,1,17,315637,10426550,0.99
2239,Queimando Tudo,,184,1,17,172591,5723677,0.99
2240,Hip Hop Rio,,184,1,17,151536,4991935,0.99
2241,Bossa,,184,1,17,29048,967098,0.99
2243,Biruta,,184,1,17,213263,7108200,0.99
2246,Adoled (Ocean),,184,1,17,185103,6009946,0.99
2247,Seus Amigos,,184,1,17,100858,3304738,0.99
2248,Paga Pau,,184,1,17,197485,6529041,0.99
2249,Rappers Reais,,184,1,17,202004,6684160,0.99
2250,Nega Do Cabelo Duro,,184,1,17,121808,4116536,0.99
2251,Hemp Family,,184,1,17,205923,6806900,0.99
2252,Quem Me Cobrou?,,184,1,17,121704,3947664,0.99
2253,Se Liga,,184,1,17,410409,13559173,0.99
2254,Bohemian Rhapsody,"Mercury, Freddie",185,1,1,358948,11619868,0.99
2255,Another One Bites The Dust,"Deacon, John",185,1,1,216946,7172355,0.99
2256,Killer Queen,"Mercury, Freddie",185,1,1,182099,5967749,0.99
2257,Fat Bottomed Girls,"May, Brian",185,1,1,204695,6630041,0.99
2258,Bicycle Race,"Mercury, Freddie",185,1,1,183823,6012409,0.99
2259,You're My Best Friend,"Deacon, John",185,1,1,172225,5602173,0.99
2260,Don't Stop Me Now,"Mercury, Freddie",185,1,1,211826,6896666,0.99
2261,Save Me,"May, Brian",185,1,1,228832,7444624,0.99
2262,Crazy Little Thing Called Love,"Mercury, Freddie",185,1,1,164231,5435501,0.99
2263,Somebody To Love,"Mercury, Freddie",185,1,1,297351,9650520,0.99
2264,Now I'm Here,"May, Brian",185,1,1,255346,8328312,0.99
2265,Good Old-Fashioned Lover Boy,"Mercury, Freddie",185,1,1,175960,5747506,0.99
2266,Play The Game,"Mercury, Freddie",185,1,1,213368,6915832,0.99
2267,Flash,"May, Brian",185,1,1,168489,5464986,0.99
2268,Seven Seas Of Rhye,"Mercury, Freddie",185,1,1,170553,5539957,0.99
2269,We Will Rock You,"Deacon, John/May, Brian",185,1,1,122880,4026955,0.99
2270,We Are The Champions,"Mercury, Freddie",185,1,1,180950,5880231,0.99
2271,We Will Rock You,May,186,1,1,122671,4026815,0.99
2272,We Are The Champions,Mercury,186,1,1,182883,5939794,0.99
2273,Sheer Heart Attack,Taylor,186,1,1,207386,6642685,0.99
2274,"All Dead, All Dead",May,186,1,1,190119,6144878,0.99
2275,Spread Your Wings,Deacon,186,1,1,275356,8936992,0.99
2276,Fight From The Inside,Taylor,186,1,1,184737,6078001,0.99
2277,"Get Down, Make Love",Mercury,186,1,1,231235,7509333,0.99
2278,Sleep On The Sidewalk,May,186,1,1,187428,6099840,0.99
2279,Who Needs You,Deacon,186,1,1,186958,6292969,0.99
2280,It's Late,May,186,1,1,386194,12519388,0.99
2281,My Melancholy Blues,Mercury,186,1,1,206471,6691838,0.99
2282,Shiny Happy People,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,187,1,4,226298,7475323,0.99
2283,Me In Honey,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,187,1,4,246674,8194751,0.99
2284,Radio Song,Bill Berry/Michael Stipe/Mike Mills/Peter Buck,187,1,4,255477,8421172,0.99
2285,Pop Song 89,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,188,1,4,185730,6132218,0.99
2286,Get Up,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,188,1,4,160235,5264376,0.99
2287,You Are The Everything,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,188,1,4,226298,7373181,0.99
2288,Stand,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,188,1,4,192862,6349090,0.99
2289,World Leader Pretend,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,188,1,4,259761,8537282,0.99
2290,The Wrong Child,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,188,1,4,216633,7065060,0.99
2291,Orange Crush,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,188,1,4,231706,7742894,0.99
2292,Turn You Inside-Out,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,188,1,4,257358,8395671,0.99
